Kepler ID	KOI	T_dur (h)	Depth	SNR	t0 (days)	e_t0	Peiod (days)	e_period	d/R_star	e_(d/R_star)	R_p/R_Star	e_(R_p/R_Star)	b	e_b	Radius_plan	a (AU)	Teq (K)	chi	Teff	log(g)	s_Rad	Kepmag	f_Teff
11811193	2260.01	3.8114	64	20.1	66.61244	4.70E-03	6.1179814	8.20E-05	8.106289	2.46874	0.00793	2.70E-04	0.764	0.286	0.88	0.068	1066	1.44	6228	4.46	1.02	12.168	1
3734418	2261.01	2.2563	183	20.1	66.61824	3.70E-03	3.9760323	4.30E-05	12.950258	4.14095	0.01217	7.80E-04	0.3183	0.602	1.08	0.045	946	1.12	5052	4.52	0.81	14.11	1
3734418	2261.02	2.0033	96	7.8	69.16536	9.10E-03	6.6255846	1.70E-04	18.202372	5.82035	0.00954	1.10E-03	0.7079	0.494	0.84	0.064	793	1.03	5052	4.52	0.81	14.11	1
8613535	2263.01	6.6515	323	15.1	80.86254	7.90E-03	29.9682827	6.50E-04	27.097853	10.82569	0.01693	6.80E-04	0.6441	0.381	1.82	0.194	596	1.12	5993	4.49	0.99	14.456	1
12256520	2264.01	4.5313	350	14.1	76.45169	7.80E-03	33.2420082	6.90E-04	28.485514	11.34506	0.02005	2.00E-03	0.8846	0.419	2.15	0.193	538	1.21	5408	4.39	0.98	14.477	1
10489345	2266.01	1.6527	446	18.1	65.08591	2.20E-03	1.0039653	1.20E-05	2.935889	1.29967	0.02177	4.80E-03	0.8253	0.704	1.63	0.017	1338	1.17	4778	4.61	0.69	15.942	1
11774303	2269.01	1.0865	349	31.7	65.47137	8.20E-04	0.6140747	6.10E-06	4.012203	1.38177	0.01744	1.20E-03	0.4443	0.73	2.25	0.015	2457	1.23	6271	4.39	1.18	15.177	1
10329469	2271.01	5.4969	870	16.1	102.03543	1.00E-02	55.822834	1.50E-03	62.597301	29.49708	0.02804	1.40E-02	0.6371	0.722	2.11	0.263	357	1.15	5000	4.65	0.69	15.624	1
9654875	2272.01	7.0694	37	27.1	65.72151	3.40E-03	1.3413638	1.80E-05	1.39643	0.58433	0.00584	1.50E-04	0.6106	0.149	1.49	0.029	2881	1.38	7274	3.94	2.34	12.783	1
9717943	2273.01	2.3853	62	13.6	69.90982	5.80E-03	6.1101217	1.00E-04	11.44648	4.87281	0.00793	9.60E-04	0.8221	0.61	1.02	0.066	1104	1.16	5934	4.31	1.18	12.716	1
7960980	2274.01	3.7349	973	19.1	66.76111	5.70E-03	9.9896498	1.50E-04	16.111485	7.19652	0.02986	6.60E-03	0.6636	0.922	2.52	0.087	667	1.18	5065	4.6	0.78	15.909	1
3458028	2276.01	3.0956	175	53.6	67.07069	1.30E-03	1.4425952	7.70E-06	2.812221	0.30978	0.0127	1.80E-04	0.6727	0.199	2.97	0.029	2626	1.46	6921	3.95	2.15	11.558	1
3342794	2278.01	2.8836	234	17.3	75.59116	5.10E-03	14.1725788	1.90E-04	18.8419	7.74055	0.01605	7.80E-04	0.8838	0.255	1.99	0.116	832	1.09	6030	4.35	1.14	13.776	1
3342794	2278.02	3.9339	96	14.6	68.39492	7.50E-03	4.9204359	1.10E-04	9.307388	3.82362	0.0088	4.30E-04	0.2704	0.478	1.09	0.058	1177	1.15	6030	4.35	1.14	13.776	1
3661886	2279.01	5.9123	285	16.2	65.50036	6.70E-03	27.0155926	5.10E-04	33.982365	11.09114	0.01535	8.00E-04	0.2891	0.621	1.47	0.169	595	1.15	5926	4.5	0.88	13.86	1
3661886	2279.02	4.1358	142	9.3	70.00505	9.70E-03	12.5094757	3.40E-04	20.339333	6.63834	0.01047	7.60E-04	0.4972	0.577	1	0.101	770	1.13	5926	4.5	0.88	13.86	1
2439243	2280.01	5.6619	1054	14.1	87.52032	1.70E-02	26.0206299	1.00E-03	19.682171	7.9004	0.03445	1.80E-03	0.8698	0.256	3.22	0.17	552	1.04	5571	4.56	0.86	15.889	1
9221517	2281.01	1.0696	112	24.5	65.51822	9.70E-04	0.7698541	7.40E-06	4.310843	1.7115	0.0103	7.50E-04	0.6533	0.535	0.9	0.016	1561	1.25	5000	4.56	0.8	13.829	1
6751874	2282.01	2.7074	233	17	65.46922	5.00E-03	6.8922501	9.60E-05	19.184305	7.23216	0.01368	8.50E-04	0.2355	0.672	1.3	0.07	905	1.27	5814	4.55	0.87	14.207	1
10206675	2283.01	2.3496	541	15.4	74.93333	7.80E-03	17.4017086	3.50E-04	7.910098	3.86707	0.22395	8.00E-02	1.2003	0.445	14.85	0.114	430	1.35	4226	4.68	0.61	15.245	1
9945370	2285.01	4.6628	1075	18.8	67.78713	7.00E-03	37.9452324	6.60E-04	30.3913	10.60647	0.03624	2.60E-03	0.9138	0.287	3.3	0.215	489	1.37	5623	4.56	0.83	15.939	1
8973129	2286.01	3.1746	503	14.7	68.60833	6.40E-03	24.1753368	4.20E-04	49.017826	22.524	0.02116	7.80E-03	0.5771	0.684	1.7	0.154	515	1.16	5340	4.63	0.73	15.056	1
9718066	2287.01	1.9238	124	16.6	75.5148	3.90E-03	16.092392	1.60E-04	52.31226	24.346479	0.01051	3.10E-03	0.5926	0.755	2.36	0.123	832	1.18	4607	3.79	2.06	12.485	1
3440978	2288.01	3.0297	867	15.7	94.08908	5.70E-03	38.1032524	6.20E-04	94.364998	46.676849	0.02655	1.20E-02	0.2986	0.991	2.15	0.2	434	1.07	5108	4.57	0.74	15.469	1
3867615	2289.01	4.8049	325	13.7	90.30432	6.50E-03	62.7846222	1.20E-03	75.173973	35.151859	0.0174	4.10E-03	0.6841	0.542	2.12	0.318	500	0.9	6044	4.38	1.12	13.358	1
12121570	2290.01	4.8064	752	17.7	98.66984	1.00E-02	91.5020676	2.60E-03	148.715286	70.83625	0.02423	1.00E-02	0.0587	0.802	1.75	0.362	296	0.87	4969	4.67	0.66	14.447	1
8410415	2291.01	4.1155	904	20.3	74.33925	5.80E-03	44.2922897	7.70E-04	84.306641	41.007172	0.02653	8.90E-03	0.0483	0.762	1.96	0.225	405	1.12	5294	4.67	0.68	15.115	1
8321314	2293.01	3.4022	389	15.7	77.98363	5.60E-03	15.033433	2.40E-04	22.073561	9.76684	0.01986	5.40E-03	0.7831	0.903	2.23	0.115	703	1.25	5328	4.36	1.03	14.837	1
6934986	2294.01	5.2106	580	14.1	110.48749	9.30E-03	131.4851227	3.50E-03	142.237198	67.876488	0.02339	1.00E-02	0.7092	0.693	2.35	0.507	341	1.1	5731	4.51	0.92	14.895	1
4049901	2295.01	2.9545	48	11.4	65.13841	6.60E-03	16.2902164	2.80E-04	29.93189	8.57729	0.00677	4.20E-04	0.7134	0.425	0.63	0.117	623	1.71	5250	4.48	0.85	11.671	1
11498128	2296.01	13.6667	451	19.8	68.74073	1.20E-02	106.2490082	3.70E-03	51.433064	7.23672	0.01976	5.60E-04	0.5386	0.214	2.09	0.429	376	1.08	5663	4.43	0.97	14.552	1
5342473	2297.01	3.9963	151	16.5	69.0259	6.20E-03	4.6448803	8.40E-05	4.960116	0.59475	0.01262	5.20E-04	0.8508	0.172	1.49	0.054	1141	1.22	5780	4.36	1.08	14.338	1
9334893	2298.01	3.5644	193	17.2	74.76097	5.90E-03	16.6673412	2.70E-04	26.829287	10.96704	0.01334	1.40E-03	0.6807	0.664	0.71	0.103	447	1.25	4649	4.78	0.49	13.831	1
9963265	2299.01	1.4444	919	18.6	72.20323	2.60E-03	16.4868317	1.30E-04	26.501284	3.08869	0.10233	2.90E-02	1.0597	0.838	10.95	0.13	706	0.89	5830	4.49	0.98	15.315	1
10583761	2300.01	1.0657	237	22.8	65.60204	1.90E-03	2.6850581	1.90E-05	17.928579	8.86923	0.01399	3.90E-03	0.4022	0.915	1.28	0.035	1101	1.24	5096	4.49	0.84	14.077	1
7542813	2302.01	3.8626	255	10.5	72.88241	7.80E-03	16.858181	3.60E-04	33.682804	14.84535	0.01517	2.30E-03	0.1017	0.605	1.56	0.123	731	1.2	5984	4.43	0.94	14.989	1
4458082	2303.01	3.8535	134	16.9	66.58337	7.60E-03	4.8940678	1.00E-04	8.380287	3.63801	0.01049	1.50E-03	0.5298	0.66	1.44	0.06	1278	1.91	6333	4.33	1.25	13.827	1
8042453	2304.01	3.334	267	11.7	67.71563	8.20E-03	11.1735964	2.40E-04	18.427006	9.13048	0.01573	3.50E-03	0.7175	0.983	1.48	0.097	745	1.64	5665	4.55	0.86	15.356	1
10874215	2305.01	3.1765	727	11.5	85.26244	7.80E-03	31.0336437	7.10E-04	58.866451	29.21357	0.02567	1.20E-02	0.6558	0.698	2.52	0.194	531	1.11	5591	4.53	0.9	15.728	1
6666233	2306.01	1.1846	319	36.1	65.23887	7.30E-04	0.512404	5.20E-06	2.628461	0.70418	0.01655	7.90E-04	0.6787	0.428	0.94	0.01	1254	1.39	3932	4.74	0.52	14.78	1
7661065	2307.01	0.9373	564	21.5	67.93284	2.00E-03	4.1503153	2.70E-05	33.106911	16.4991	0.02157	9.50E-03	0.2934	0.826	1.88	0.048	958	1.35	5315	4.57	0.8	14.854	1
3749978	2308.01	5.9153	958	18.2	65.94839	9.50E-03	28.5027256	6.90E-04	22.691334	9.58331	0.03138	1.50E-03	0.8273	0.292	2.97	0.177	539	1.23	5513	4.52	0.87	15.778	1
10010440	2309.01	7.2495	574	20	80.45864	9.60E-03	53.5966339	1.30E-03	43.201393	19.80937	0.02311	9.10E-03	0.6686	0.881	2.44	0.284	495	1.13	6082	4.49	0.97	14.953	1
11718144	2310.01	1.9627	482	18.4	67.00818	3.60E-03	16.4588051	1.60E-04	51.563015	25.693451	0.02133	8.80E-03	0.6288	0.675	1.93	0.124	639	1.16	5607	4.57	0.83	14.64	1
4247991	2311.01	5.3926	224	12.6	227.4426	8.80E-03	191.890976	7.60E-03	262.675659	127.99855	0.01369	5.60E-03	0.3957	0.866	1.47	0.664	310	1.59	5765	4.48	0.98	12.57	2
4247991	2311.02	7.7201	63	13.6	78.05646	2.10E-02	13.7251015	7.60E-04	2.568246	0.89576	0.01021	9.00E-04	0.9795	0.168	1.1	0.114	747	1.17	5765	4.48	0.98	12.57	2
10026544	2312.01	14.0625	138	10.6	103.92866	1.90E-02	176.2767792	1.50E-02	89.68541	27.714109	0.01086	6.20E-04	0.3805	0.367	2.41	0.645	482	0.86	6149	3.88	2.04	12.982	2
10132832	2313.01	2.2811	540	16.1	76.38799	5.00E-03	16.0767746	2.10E-04	47.277729	23.5191	0.02168	6.30E-03	0.5225	0.957	2.18	0.126	680	0.98	5707	4.52	0.92	15.306	1
3219995	2314.01	3.154	529	22.8	76.95368	4.10E-03	18.8706112	2.10E-04	42.577785	19.767281	0.02116	3.40E-03	0.4187	0.567	2.12	0.138	670	1.33	5893	4.51	0.92	14.562	1
6062929	2315.01	2.0793	751	14.8	85.17479	4.80E-03	22.1338959	2.90E-04	69.312737	33.97578	0.02565	1.10E-02	0.5706	0.962	1.77	0.138	474	0.93	5023	4.7	0.63	15.571	1
7504778	2316.01	7.037	432	21.9	74.00018	7.20E-03	17.137558	3.30E-04	13.972656	2.07232	0.02023	5.70E-04	0.6919	0.206	2.29	0.133	738	1.94	5987	4.43	1.04	15.004	1
10684670	2317.01	3.0697	127	13.7	67.61228	6.50E-03	3.7887528	8.00E-05	8.743605	2.42734	0.0102	6.10E-04	0.407	0.535	1.27	0.048	1220	1.13	5659	4.33	1.15	14.285	1
11495458	2318.01	3.2282	356	19.9	70.65205	4.70E-03	10.4585361	1.50E-04	18.273432	7.70654	0.01845	5.00E-03	0.7023	0.938	1.27	0.082	559	2.04	4558	4.66	0.63	14.471	1
9003401	2319.01	1.9631	182	13.6	77.65767	4.80E-03	21.1035366	2.60E-04	68.723953	34.240372	0.01279	6.20E-03	0.5706	0.919	1.71	0.155	778	1.21	6283	4.31	1.22	13.355	1
10481045	2320.01	3.8913	116	12.9	64.57634	7.00E-03	2.0373149	5.30E-05	2.69469	0.64995	0.01035	5.70E-04	0.7835	0.239	0.85	0.029	1243	1.18	5524	4.57	0.76	15.047	1
5978559	2321.01	7.4628	467	13.9	71.36791	1.10E-02	95.6090927	3.10E-03	89.880264	41.960098	0.01926	5.70E-03	0.4422	0.757	2.1	0.422	413	1.09	6082	4.48	1	14.71	1
8872048	2323.01	7.5255	483	5.8	112.40953	2.60E-02	58.3453064	2.00E-02	54.688625	26.81555	0.01987	8.80E-03	0.3961	0.913	1.61	0.266	377	0.58	5110	4.56	0.74	15.484	1
7746958	2324.01	1.1172	229	8.2	64.90927	3.50E-03	1.2046814	2.60E-05	8.183475	3.98876	0.01098	4.60E-03	0.2017	0.836	0.54	0.017	737	2.2	3240	4.78	0.45	11.671	1
7120108	2325.01	0.8744	254	28.6	64.65551	7.40E-04	1.0258586	6.70E-06	5.126352	2.29644	0.01679	3.50E-03	0.8467	0.659	1.4	0.018	1398	1.6	4869	4.55	0.76	14.413	1
10730703	2327.01	2.3375	233	12.2	68.98645	6.30E-03	5.5997944	1.00E-04	10.157189	4.71957	0.01628	4.50E-03	0.8528	0.781	1.38	0.059	847	3.27	5289	4.6	0.78	15.378	1
8007644	2328.01	4.4977	683	21.3	70.5663	5.80E-03	25.2033043	3.90E-04	42.548687	20.394239	0.02331	6.50E-03	0.2439	0.728	2.21	0.167	564	1.04	5610	4.55	0.87	15.684	1
11192235	2329.01	1.1428	449	9.9	65.78477	1.90E-03	1.6153495	1.50E-05	6.284457	2.69806	0.02333	7.50E-03	0.8459	0.851	1.35	0.022	851	1.13	3931	4.73	0.53	15.655	1
12401863	2331.01	2.5967	120	18.8	64.82844	3.70E-03	2.8326168	3.40E-05	3.693972	0.5222	0.01191	4.40E-04	0.9168	0.142	1.33	0.039	1313	1.15	5803	4.41	1.03	13.467	1
5534941	2332.01	5.2106	65	18.7	66.16524	6.30E-03	3.7005632	7.00E-05	3.833286	0.96953	0.00795	2.60E-04	0.7352	0.202	1.54	0.045	1438	1.29	5193	3.9	1.77	13.024	1
11121752	2333.01	2.9222	100	13.8	68.19379	5.70E-03	3.9308729	6.80E-05	8.512761	4.02965	0.00928	4.70E-04	0.5812	0.444	1.36	0.05	1361	1.18	5945	4.2	1.35	13.652	1
11121752	2333.02	2.867	126	12.3	70.07674	6.60E-03	7.6301794	1.40E-04	13.246494	6.27045	0.0111	6.50E-04	0.7743	0.367	1.63	0.077	1097	1.1	5945	4.2	1.35	13.652	1
2990873	2335.01	2.4726	282	15.5	69.02149	5.60E-03	16.2239094	2.30E-04	48.562675	24.187481	0.0152	6.00E-03	0.3036	0.871	1.74	0.119	731	1.18	5590	4.33	1.05	14.129	1
5599774	2337.01	2.3085	883	18.5	71.73433	3.90E-03	8.4964495	9.00E-05	21.575571	10.07579	0.02869	7.60E-03	0.6857	0.713	2.08	0.072	666	0.94	4961	4.62	0.67	15.888	1
8099138	2338.01	5.3353	501	13.8	74.63137	8.60E-03	66.1831741	1.60E-03	78.441742	35.793461	0.02044	6.80E-03	0.5968	0.701	1.86	0.309	409	1.32	5645	4.55	0.83	14.862	1
7033233	2339.01	1.1327	250	17.5	65.64296	2.40E-03	2.0323174	2.10E-05	9.009579	4.3765	0.01634	4.30E-03	0.7777	0.82	1.35	0.029	1037	1.17	4606	4.56	0.76	15.13	1
7033233	2339.02	5.4418	400	12.2	110.62089	1.20E-02	65.1870346	2.30E-03	90.953117	44.181438	0.01765	5.30E-03	0.2188	0.632	1.46	0.29	328	2.15	4606	4.56	0.76	15.13	1
8681734	2340.01	2.5052	264	12.8	70.63612	5.20E-03	7.6849279	1.10E-04	12.813324	6.19265	0.01718	4.70E-03	0.8586	0.781	1.9	0.076	886	1.37	5502	4.41	1.01	14.776	1
10212441	2342.01	6.0487	108	13.5	66.20965	7.10E-03	15.0446262	2.90E-04	9.485477	3.24738	0.01084	3.50E-04	0.8803	0.144	1.22	0.111	790	1.29	5877	4.32	1.03	13.037	1
6119141	2343.01	2.6874	452	17	69.96767	4.70E-03	29.0730839	3.50E-04	38.757061	17.736851	0.02347	5.80E-03	0.9098	0.617	2.56	0.177	582	1.03	5549	4.38	1	14.409	1
8247771	2344.01	1.6871	256	19.9	65.84547	2.30E-03	1.118557	1.40E-05	3.743901	1.27777	0.01563	1.90E-03	0.7155	0.586	1.02	0.018	1103	1.3	4328	4.69	0.6	15.793	1
5629538	2345.01	4.2445	271	15.4	67.05836	6.40E-03	15.187005	2.70E-04	18.307875	8.65577	0.01624	1.20E-03	0.7649	0.508	1.75	0.116	756	1.1	5875	4.4	0.99	14.724	1
8561231	2346.01	5.5383	775	19.1	92.87608	6.60E-03	28.6854897	5.60E-04	26.989737	11.26757	0.02714	2.00E-03	0.7683	0.476	2.34	0.176	514	1.38	5500	4.59	0.79	15.658	1
8235924	2347.01	1.2577	290	38.6	65.06086	6.60E-04	0.5879933	4.60E-06	2.462072	0.94217	0.01742	1.20E-03	0.7871	0.444	1.01	0.011	1230	1.17	4003	4.73	0.53	14.934	1
6941084	2348.01	8.7782	675	17.2	103.96512	1.00E-02	85.7428055	2.50E-03	48.273502	14.24057	0.02615	1.00E-03	0.7966	0.253	2.97	0.384	424	1.17	5834	4.41	1.04	15.301	1
6200235	2350.01	1.3629	296	27	66.24958	1.20E-03	1.0783902	8.30E-06	3.409924	1.70057	0.01824	1.60E-03	0.8611	0.422	1.89	0.02	1575	1.21	5180	4.42	0.95	15.143	1
1872821	2351.01	4.0484	393	15.6	67.6499	6.90E-03	10.274024	1.90E-04	11.081384	5.3378	0.02048	1.10E-03	0.8467	0.301	1.8	0.09	728	1.15	5517	4.58	0.81	14.909	1
8013439	2352.01	3.4369	52	19.3	66.05829	4.70E-03	13.3914013	1.70E-04	17.734442	3.71158	0.00776	3.40E-04	0.8133	0.236	1.11	0.122	959	1.12	6638	4.33	1.31	10.421	1
8013439	2352.02	4.0716	39	23.3	67.7477	4.50E-03	5.6290259	7.00E-05	9.95151	2.08272	0.00553	2.10E-04	0.3565	0.343	0.79	0.068	1284	1.21	6638	4.33	1.31	10.421	1
12505654	2353.01	0.8163	604	16.5	67.99175	2.40E-03	5.1867809	3.80E-05	33.657707	16.274521	0.0248	8.60E-03	0.7548	0.733	2	0.055	819	1.04	5068	4.62	0.74	14.988	1
7215678	2354.01	0.958	265	26.4	65.64844	8.90E-04	1.1512393	7.50E-06	6.676083	2.88433	0.01491	2.30E-03	0.7136	0.839	1.46	0.021	1677	1.41	5818	4.5	0.9	14.519	1
11670125	2355.01	1.369	444	22.9	65.03037	1.70E-03	1.2169973	1.20E-05	5.88747	2.40948	0.01965	3.30E-03	0.5477	0.877	1.46	0.02	1209	1.2	4691	4.62	0.68	15.975	1
11461844	2356.01	3.8475	230	15.5	72.19347	7.00E-03	13.6820087	2.50E-04	14.625229	5.1195	0.01532	9.90E-04	0.8615	0.346	1.6	0.114	743	1.3	5820	4.5	0.96	14.5	1
7449554	2357.01	2.9253	255	17.5	66.57399	4.70E-03	2.4209142	3.70E-05	5.091357	1.92012	0.01506	9.90E-04	0.6301	0.549	1.39	0.035	1251	1.31	5765	4.56	0.85	15.61	1
5716932	2358.01	8.5341	328	25.4	76.98555	6.80E-03	56.4943123	1.00E-03	31.847044	4.07549	0.01801	4.30E-04	0.8	0.156	1.94	0.293	501	1.25	6188	4.47	0.99	13.524	1
11566256	2361.01	1.584	354	17.2	68.57508	3.40E-03	5.7839255	5.70E-05	18.845116	8.88115	0.01865	8.90E-03	0.763	0.659	1.95	0.064	991	1.15	5803	4.5	0.96	15.049	1
8495415	2362.02	1.9722	838	14	288.03918	5.50E-03	11.0848703	2.40E-04	29.114677	5.85328	0.02889	5.80E-03	0.7741	0.748	2.4	0.089	632	0.89	4897	4.56	0.76	15.938	1
7987866	2363.01	2.1769	187	11	66.6655	4.90E-03	3.1386912	4.60E-05	3.093003	1.5465	0.01893	8.20E-03	0.9836	0.438	1.46	0.038	965	1.22	5064	4.59	0.71	14.364	1
9532710	2364.01	6.0547	392	13.7	66.17715	3.30E-02	5.2430692	4.50E-04	5.401169	0.83436	0.01853	9.30E-04	0.6201	0.266	3.91	0.057	1329	1.26	5173	3.82	1.93	15.83	1
11560897	2365.01	2.6989	234	13.6	71.66465	5.90E-03	35.9686432	5.60E-04	102.509529	50.190479	0.01393	5.60E-03	0.1198	0.985	1.59	0.211	585	0.8	5967	4.38	1.04	13.848	1
11342416	2366.01	4.643	104	15.9	76.69465	7.40E-03	25.3685532	5.60E-04	30.838543	12.63655	0.00983	6.50E-04	0.6887	0.532	1.37	0.177	725	0.94	6113	4.29	1.28	12.476	1
9086251	2367.01	1.6216	108	18.2	64.63816	3.50E-03	6.8920398	6.70E-05	27.567015	7.21083	0.0088	8.50E-04	0.5452	0.665	1.17	0.072	1098	1.13	6047	4.28	1.22	12.618	1
10863608	2368.01	3.4331	274	12.9	70.78456	8.50E-03	8.0707321	1.80E-04	14.063995	5.64588	0.01572	2.10E-03	0.6484	0.793	1.47	0.074	835	1.12	5556	4.5	0.86	15.553	1
5602588	2369.01	3.7301	615	18.3	72.88332	5.90E-03	11.0183182	1.70E-04	22.719725	8.03483	0.02247	1.90E-03	0.1803	0.83	2.22	0.097	787	1.09	5843	4.53	0.91	15.832	1
5602588	2369.02	2.0512	290	7.9	106.29435	8.40E-03	6.3145099	1.60E-04	15.675424	5.54361	0.01696	2.10E-03	0.7689	0.557	1.67	0.067	947	1.13	5843	4.53	0.91	15.832	1
5385304	2370.01	6.6286	599	21.5	101.75544	9.90E-03	78.7275543	2.00E-03	28.436085	12.58514	0.03398	8.80E-03	0.9854	0.265	5.68	0.396	566	1.57	6521	4.19	1.53	13.003	1
11824786	2371.01	4.391	355	15.7	72.89296	7.60E-03	12.9412985	2.60E-04	18.332218	7.33289	0.01763	1.50E-03	0.6114	0.703	1.7	0.108	745	1.15	5895	4.54	0.89	15.012	1
12254909	2372.01	4.1211	103	20	66.9117	5.50E-03	5.3493247	8.40E-05	5.371708	0.40942	0.01059	3.50E-04	0.8581	0.145	1.11	0.059	1067	2.16	5987	4.46	0.96	13.386	1
10798331	2373.01	7.4584	507	14.5	81.80299	1.00E-02	147.2795563	4.10E-03	141.912582	64.853508	0.02054	7.90E-03	0.3957	0.805	2.2	0.541	333	1.39	5604	4.44	0.98	14.685	1
9364290	2374.01	3.2174	186	14.2	69.36473	7.00E-03	5.2622552	1.10E-04	11.112295	4.09474	0.01243	1.40E-03	0.4871	0.753	1.17	0.055	954	1.34	5448	4.46	0.87	14.623	1
9364290	2374.02	1.927	321	12	70.52967	5.50E-03	12.1626167	1.90E-04	19.425573	7.15808	0.02067	2.50E-03	0.938	0.312	1.95	0.096	722	0.92	5448	4.46	0.87	14.623	1
11701407	2376.01	2.5602	756	14.2	67.67758	1.40E-02	18.8273468	6.00E-04	42.522774	20.78562	0.02673	9.60E-03	0.6939	0.998	2.37	0.128	558	1.07	5019	4.52	0.81	15.279	1
5906426	2377.01	3.3637	309	15.5	76.53261	6.30E-03	13.9030914	2.40E-04	17.329699	8.2552	0.01861	3.20E-03	0.8586	0.585	1.59	0.104	612	1.38	5054	4.54	0.78	14.782	1
10813132	2378.01	2.2618	171	12.2	65.69233	5.60E-03	4.7670288	8.30E-05	6.18153	2.47129	0.01484	1.30E-03	0.9413	0.262	1.49	0.052	1009	1.27	5430	4.42	0.92	14.431	1
9718379	2379.01	2.6169	526	14.6	74.75732	6.10E-03	40.0072784	6.30E-04	117.933945	58.919361	0.02087	9.40E-03	0.1502	0.992	2.28	0.222	560	1.05	5975	4.39	1	15.04	1
3002478	2380.01	1.9956	286	11.8	68.47617	4.10E-03	6.357152	7.30E-05	6.02525	0.79795	0.03981	1.40E-02	1.0108	0.265	3.93	0.067	924	1	5699	4.52	0.91	14.216	1
9395024	2383.01	2.758	204	14.4	64.92263	5.70E-03	4.3703809	7.30E-05	11.718833	5.5321	0.01299	7.00E-04	0.3029	0.522	1.36	0.053	1088	1.11	5796	4.5	0.96	15.133	1
4172013	2386.01	3.7754	434	15.5	78.12625	6.20E-03	16.2693176	2.80E-04	25.33913	10.87023	0.01993	3.90E-03	0.6696	0.976	1.54	0.117	608	1.17	5597	4.65	0.71	14.94	1
12254378	2387.01	1.8563	183	6.5	65.31975	3.60E-03	2.0323238	2.70E-05	7.451786	3.41588	0.01523	1.40E-03	0.4941	0.673	1.58	0.032	1413	1.17	5877	4.51	0.95	15.298	1
8494617	2389.01	7.3618	141	17.4	66.64588	9.00E-03	22.922718	5.60E-04	20.583145	5.49277	0.01105	4.00E-04	0.5238	0.332	1.45	0.161	729	1.22	6036	4.3	1.21	13.578	1
10289119	2390.01	6.1523	146	27.6	68.00045	5.40E-03	16.1051865	2.60E-04	10.913418	0.8116	0.01253	2.90E-04	0.8541	0.12	1.51	0.122	768	3.69	5775	4.32	1.11	12.249	1
7382313	2392.01	3.4818	199	14.1	66.09399	7.00E-03	7.4271641	1.40E-04	15.570698	6.20885	0.01281	9.50E-04	0.3382	0.686	1.16	0.069	844	1.18	5524	4.5	0.83	14.985	1
4665571	2393.01	2.4212	282	14.9	66.21379	4.50E-03	4.6030979	6.10E-05	7.193815	3.43119	0.019	2.70E-03	0.8928	0.453	1.34	0.047	775	1.13	4730	4.64	0.65	14.903	1
9269042	2397.01	3.3142	471	19.2	75.03989	5.30E-03	12.0009499	1.70E-04	22.562511	9.91623	0.0204	4.10E-03	0.6138	0.963	1.41	0.089	594	1.09	5053	4.66	0.63	15.563	1
6199056	2398.01	0.9364	162	31.7	64.7412	8.90E-04	1.168993	7.50E-06	9.413874	4.23088	0.01093	1.30E-03	0.2274	0.531	1.73	0.022	2241	1.21	6257	4.14	1.45	13.579	1
11461433	2399.01	1.3824	124	13.5	65.45757	2.80E-03	1.9169924	2.20E-05	6.572961	2.38024	0.01136	1.10E-03	0.8029	0.503	0.77	0.027	1063	1.11	5011	4.69	0.62	14.1	1
7984574	2400.01	1.9205	789	17.2	75.12031	4.20E-03	11.6192446	1.30E-04	46.041302	22.61809	0.02546	1.00E-02	0.2437	0.871	2.21	0.097	711	1.21	5628	4.59	0.8	15.664	1
10336951	2401.01	4.3216	485	15.9	99.00811	8.20E-03	38.2302055	8.40E-04	65.499535	28.414471	0.01967	6.30E-03	0.317	0.675	1.15	0.184	333	1.13	4422	4.73	0.54	14.847	1
8481129	2402.01	4.0154	234	12.8	66.78415	7.80E-03	16.3017731	3.20E-04	20.100533	9.93118	0.01554	2.30E-03	0.7824	0.625	1.29	0.115	535	1.32	4708	4.56	0.76	14.61	1
6364215	2404.01	2.4792	177	10.7	65.27196	6.00E-03	2.1007671	4.30E-05	2.387836	1.08054	0.01557	1.20E-03	0.9582	0.266	1.5	0.031	1313	1.21	5572	4.51	0.88	15.656	1
5007345	2406.01	2.3273	203	15.2	71.40154	5.00E-03	7.0107236	9.80E-05	10.192555	4.7092	0.01535	1.90E-03	0.9146	0.457	1.66	0.074	993	1.04	6146	4.48	0.99	14.689	1
12120484	2407.01	6.9108	200	15.9	68.75779	9.50E-03	17.2918415	4.40E-04	13.108921	2.22315	0.01374	5.10E-04	0.7479	0.203	1.38	0.132	694	1.12	5953	4.52	0.92	14.15	1
6429812	2408.01	4.2594	490	16.1	99.50925	8.90E-03	94.289856	2.60E-03	165.296555	79.999031	0.02008	5.20E-03	0.2919	0.68	1.93	0.379	375	1.25	5578	4.46	0.88	14.183	1
10024051	2409.01	1.0906	407	55.3	65.4243	4.40E-04	0.5773752	3.30E-06	3.085659	0.88498	0.02008	1.00E-03	0.7072	0.436	1.54	0.012	1709	1.29	5062	4.6	0.7	14.859	1
8676038	2410.01	10.5144	475	11.3	120.38003	2.20E-02	186.6543579	1.10E-02	54.266209	12.68942	0.02542	1.70E-03	0.9441	0.145	2.51	0.642	304	1.59	5801	4.53	0.9	15.141	1
